k,t,U_1,U_2,V,W_1,W_2,X_1,X_2,X_est_1,X_est_2,X_est_3,X_est_4,X_est_5,X_est_6,Y,Y_m,Y_est_1,Y_est_2,Y_est_3,E_obs_1,E_obs_2,E_obs_3,Pd,alpha
207,103.5,1,-0.010905123422475,0.134850944412513,-0,0,10.6474778447422,2.50933671377204,7.62206251503313,1.11095454374032,10.8366407389279,2.55922652914248,9.98257527413414,2.11773019658388,3.19424335342266,3.32909429783517,2.28661875450994,3.25099222167836,2.99477258224024,0.907624598912721,-0.0567488682557031,0.199470771182419,2.50933671377204,0
208,104,1,-0.00888284601836531,-0.0702170436234946,-0,-0,10.9625712050916,2.49843159034956,8.0041556256561,1.20473415282332,11.5304199993985,2.77665724937744,10.7152640835192,2.36124440706917,3.28877136152747,3.21855431790398,2.40124668769683,3.45912599981954,3.21457922505577,0.887524673830644,-0.17035463829207,0.0741921364716998,2.49843159034956,0
209,104.5,1,0.00463878654796991,0.222800967835583,0,0,11.1722314339137,2.4895487443312,8.24492847123764,1.27825797844411,10.6603874559964,2.10692250427265,10.8691789833932,2.3641397966038,3.3516694301741,3.57447039800968,2.47347854137129,3.19811623679893,3.26075369501797,0.87819088880281,0.15355319337517,0.0909157351561274,2.4895487443312,0
210,105,1,0.00677343928295029,-0.135112050550131,0,0,11.3101107480708,2.49418753087917,8.63877330439147,1.37730163139136,12.4270373882975,3.15466617975677,11.5447171507796,2.59264566888651,3.39303322442123,3.2579211738711,2.59163199131744,3.72811121648926,3.46341514523387,0.801401233103789,-0.335077992068028,-0.0703819208126397,2.49418753087917,0
211,105.5,1,-0.00136981337465591,-0.0740210153988975,-0,0,11.4112650545287,2.50096097016212,8.7809286885324,1.43724005342551,10.5325350019324,1.84568997010377,11.299170689007,2.44296738039472,3.42337951635861,3.34935850095971,2.63427860655972,3.15976050057971,3.38975120670211,0.789100909798891,0.263619015778903,0.0336283096564993,2.50096097016212,0
212,106,1,-0.0325735217394758,-0.0973711481013743,0,-0,11.4888465083322,2.49959115678746,8.96648045038054,1.50156761812408,11.1544005661624,2.37351754916791,11.2787192198442,2.41354602548596,3.44665395249966,3.34928280439829,2.68994413511416,3.34632016984872,3.38361576595326,0.7567098173855,0.100333782650947,0.0630381865464065,2.49959115678746,0
213,106.5,1,-0.0110972665628419,-0.114188479918319,-0,0,11.54178371262,2.46701763504799,9.13087093346549,1.56088078192409,11.196222765389,2.38176531664868,11.2460335118769,2.38853848443586,3.462535113786,3.34834663386768,2.73926128003965,3.35886682961671,3.37381005356308,0.723273833746355,0.103668284169296,0.0887250602229233,2.46701763504799,0
214,107,1,0.0143322985153559,0.0109853334096985,0,-0,11.546266233882,2.45592036848514,9.27837032541136,1.61567322933055,11.1671891070126,2.35247782710576,11.2143221196796,2.3699913657351,3.4638798701646,3.4748652035743,2.78351109762341,3.35015673210377,3.36429663590389,0.680368772541191,0.11372313806083,0.0995832342607104,2.45592036848514,0
215,107.5,1,0.0108774117064467,-0.189385658181542,0,0,11.5383067322025,2.4702526670005,9.48042872637666,1.67786645602935,11.7851240773241,2.69965749383826,11.4216702323302,2.45052761631289,3.46149201966076,3.27210636147922,2.844128617913,3.53553722319723,3.42650106969907,0.617363401747763,-0.0740452035364685,0.0349909499616916,2.4702526670005,0
216,108,1,-0.00165694944118312,0.0388814711935987,0,0,11.5470673795423,2.48113007870695,9.54314816640733,1.71636672181,10.6488379541887,1.96628439015197,11.1641139036485,2.33806915572992,3.46412021386268,3.50300168505628,2.8629444499222,3.19465138625661,3.34923417109454,0.601175763940486,0.269468827606069,0.114886042768138,2.48113007870695,0
217,108.5,1,-0.0168666294887262,0.0381902069674661,-0,-0,11.5640772443865,2.47947312926576,9.7390212624819,1.77394535536733,11.9426187332798,2.82471006654585,11.4333878956023,2.45007077875953,3.46922317331596,3.50741338028343,2.92170637874457,3.58278561998393,3.43001636868069,0.547516794571391,-0.11356244666797,0.0392068046352678,2.47947312926576,0
218,109,1,-0.00153104096682617,-0.0375972839776072,-0,-0,11.5743272003363,2.46260649977704,9.90463197275427,1.82663471963411,11.8124738566782,2.61487902017394,11.5945978758277,2.50644543614851,3.4722981601009,3.4347008761233,2.97138959182628,3.54374215700347,3.47837936274831,0.500908568274621,-0.0714439969025724,-0.00608120264740641,2.46260649977704,0
219,109.5,1,-0.00157293812940272,0.182766565412864,0,0,11.5646355400125,2.46107545881021,10.0077632620697,1.86831354021009,11.3453367381391,2.31131571681798,11.5430037458813,2.47463077473247,3.46939066200374,3.65215722741661,3.0023289786209,3.40360102144172,3.46290112376439,0.467061683382838,0.06578964056202,0.00648953823934884,2.46107545881021,0
220,110,1,-0.018774213352749,0.169777385560741,0,-0,11.5563203368189,2.45950252068081,10.2214264485764,1.92677116018336,12.4800302216292,3.00327881873964,11.8998959898428,2.61248167854941,3.46689610104568,3.63667348660642,3.06642793457292,3.74400906648875,3.56996879695284,0.400468166472765,-0.277112965443066,-0.10307269590716,2.45950252068081,0
221,110.5,1,0.00480076351648602,0.0666523840806376,-0,-0,11.5489267564541,2.44072830732806,10.3868690443108,1.97806963456331,12.2094460552906,2.70446406772337,12.0640639367257,2.66106823179723,3.46467802693622,3.53133041101686,3.11606071329325,3.66283381658719,3.61921918101772,0.348617313642975,-0.198155789650968,-0.154541154081497,2.44072830732806,0
222,111,1,0.00271988441115244,-0.239577207171248,-0,-0,11.5249770368459,2.44552907084455,10.4710603618403,2.01542670271313,11.6019197562346,2.3383677794621,11.9456226974534,2.59705155732188,3.45749311105377,3.21791590388252,3.14131810855208,3.48057592687037,3.58368680923601,0.316175002501695,-0.0230828158165992,-0.12619369818224,2.44552907084455,0
223,111.5,1,0.00455974042076572,0.112597700854103,0,0,11.5130129966367,2.4482489552557,10.3861511943105,2.02231733084221,10.1631104017571,1.60714063691452,11.2918996650291,2.33063029576207,3.453903898991,3.56650159984511,3.11584535829316,3.04893312052713,3.38756989950872,0.338058540697847,0.404970778463878,0.0663339994822887,2.4482489552557,0
224,112,1,0.0146155231688056,0.017212681289682,0,-0,11.5073580529014,2.45280869567646,10.5337384810424,2.06285772187021,12.2762553136069,3.04801510231383,11.5612931541919,2.46096108106768,3.45220741587041,3.46942009716009,3.16012154431273,3.68287659408207,3.46838794625758,0.29208587155768,-0.230669178211661,-0.0161805303871638,2.45280869567646,0
225,112.5,1,0.0221317870027269,0.238583203890033,-0,0,11.5079593327074,2.46742421884527,10.6019591473741,2.09068177737125,11.5876820753099,2.45376713672336,11.5557487111538,2.46171288210364,3.45238779981223,3.69097100370226,3.18058774421222,3.47630462259298,3.46672461334614,0.27180005560001,-0.0239168227807505,-0.0143368135339119,2.46742421884527,0
226,113,1,-0.0108313085869919,-0.0534755164546233,-0,0,11.5229957517405,2.489556005848,10.7851243345946,2.1365951255202,12.6248288371507,3.0513833353134,11.9597143606724,2.62505011134874,3.45689872552214,3.40342320906752,3.23553730037838,3.78744865114521,3.58791430820172,0.221361425143758,-0.330549925623075,-0.131015582679579,2.489556005848,0
227,113.5,1,-0.0104096802808058,-0.093335583770732,0,-0,11.5556530320663,2.478724697261,10.7760064201995,2.15169790178024,10.9930511625095,1.98228335016248,11.6603779183674,2.49066995519502,3.4666959096199,3.37336032584916,3.23280192605984,3.29791534875284,3.49811337551021,0.233893983560058,0.168780560867057,-0.031417465890311,2.478724697261,0
228,114,1,-0.00462286003084705,-0.0175699761296197,0,-0,11.5676818197074,2.4683150169802,10.7701055765294,2.16434233441942,11.0498475496995,2.1923168923596,11.4254116585036,2.3998019709249,3.47030454591223,3.45273456978261,3.23103167295882,3.31495426490985,3.42762349755109,0.239272872953408,0.155350281002379,0.0426810483611368,2.4683150169802,0
229,114.5,1,0.00934221337489677,0.0663225751535235,-0,-0,11.5656922907754,2.46369215694935,10.8220342858369,2.18428640997095,11.6073521628851,2.57588762948736,11.4433873486489,2.41809244576891,3.46970768723262,3.53603026238614,3.24661028575108,3.48220564886554,3.43301620459466,0.223097401481544,-0.0124979616329171,0.0366914826379587,2.46369215694935,0
230,115,1,0.0110607492100948,0.0378096335423891,-0,0,11.5596767604921,2.47303437032425,10.9145592330906,2.21032221718333,11.9667352504625,2.72573159087779,11.6163391648557,2.49312612076468,3.46790302814764,3.50571266169003,3.27436776992718,3.59002057513876,3.48490174945671,0.193535258220458,-0.122117546991122,-0.0169987213090668,2.47303437032425,0
231,115.5,1,-0.00812047100676816,0.11853182492363,-0,0,11.5648081026687,2.48409511953434,10.9742904998354,2.23113367281101,11.6862666698563,2.49102425344594,11.6625181822247,2.50828443273062,3.46944243080062,3.58797425572425,3.29228714995061,3.5058800009569,3.49875545466741,0.177155280850008,-0.0364375701562754,-0.0293130238667896,2.48409511953434,0
232,116,1,0.0064168647431157,-0.0295827392203331,-0,0,11.5794607914025,2.47597464852757,11.0713389576405,2.25773326199837,12.0766629611367,2.71956891985634,11.8347631420833,2.57326987904283,3.47383823742074,3.4442554982004,3.32140168729215,3.62299888834101,3.55042894262499,0.152436550128589,-0.149160650920268,-0.0765907052042571,2.47597464852757,0
233,116.5,1,0.00267619264030548,0.145363330172257,-0,0,11.5815972025093,2.48239151327069,11.07340119906,2.2687850151403,11.2908798550272,2.22195981689884,11.663966459014,2.4959349609459,3.47447916075279,3.61984249092505,3.322020359718,3.38726395650815,3.49918993770419,0.152458801034792,0.087215204244643,-0.0247107769514003,2.48239151327069,0
234,117,1,-0.00949461255282079,-0.115987574321063,0,0,11.5895095550272,2.485067705911,11.1795100954259,2.29557666816246,12.2736819442721,2.86944219813446,11.8807558946542,2.58381621385323,3.47685286650816,3.3608652921871,3.35385302862777,3.68210458328162,3.56422676839626,0.122999837880385,-0.205251716773463,-0.087373901888105,2.485067705911,0
235,117.5,1,0.00644854223775661,0.0156277043020748,0,0,11.59772439443,2.47557309335818,11.1249855173067,2.29620748136435,10.8752462547097,1.9751344682066,11.5294575690498,2.43569119830026,3.47931731832901,3.49494502263108,3.33749565519202,3.2625738764129,3.45883727071495,0.141821663136985,0.216743441916108,0.0204800476140621,2.47557309335818,0
236,118,1,-0.013627423074834,-0.216682045564523,-0,-0,11.5939801694592,2.48202163559593,11.1679377249442,2.31037140129833,11.7348893193032,2.62203949519463,11.5721643015805,2.46199146624609,3.47819405083776,3.26151200527324,3.35038131748325,3.52046679579095,3.47164929047416,0.127812733354509,-0.0422727449531943,0.00654476036359597,2.48202163559593,0
237,118.5,1,-0.00704521796663173,0.0465669930948214,-0,-0,11.5978077542174,2.4683942125211,11.0803799215694,2.30237684505969,10.5581514096456,1.90112746082676,11.1792610821189,2.30893106749764,3.47934232626521,3.52590931936003,3.32411397647081,3.16744542289369,3.35377832463568,0.155228349794404,0.311896903371522,0.125564001629529,2.4683942125211,0
238,119,1,-0.0148405872386008,-0.0469897833299813,0,0,11.5868596404733,2.46134899455447,11.1666096682687,2.3205300655281,12.0613631824882,2.89906588989515,11.4483438876159,2.43430833533607,3.47605789214198,3.429068108812,3.34998290048062,3.61840895474645,3.43450316628477,0.126074991661357,-0.14235106260447,0.0415547258572087,2.46134899455447,0
239,119.5,1,0.00101056699910381,-0.0483795800288004,0,0,11.5721507428857,2.44650840731587,11.179469916096,2.3276444577736,11.4073534462741,2.37195421083085,11.4382366760667,2.43034953257906,3.47164522286572,3.42326564283692,3.35384097482881,3.42220603388223,3.43147100282,0.11780424803691,0.0494391889834942,0.0401742200457198,2.44650840731587,0
240,120,1,-0.00220519690497909,0.0603781847657149,-0,0,11.5470139273359,2.44751897431497,11.190417787813,2.33388980162671,11.3623323021591,2.37490408808794,11.4221503868659,2.42437288893067,3.46410417820077,3.52448236296648,3.35712533634391,3.40869969064774,3.42664511605976,0.10697884185686,0.0554044875530306,0.0374590621410054,2.44751897431497,0
241,120.5,1,0.00154702371826042,-0.0323937324708485,-0,-0,11.5304287234501,2.44531377740999,11.2567235449591,2.34894500041237,11.9000890469207,2.69723495394672,11.598312340627,2.49563586356021,3.45912861703503,3.42673488456418,3.37701706348773,3.5700267140762,3.47949370218811,0.0821115535472972,-0.110898097041176,-0.0203650851530806,2.44531377740999,0
242,121,1,-0.0244115702167001,-0.0412102307594268,-0,-0,11.5166138838251,2.44686080112825,11.2552520855014,2.35341754449732,11.3199480792681,2.29832051751061,11.5182337199851,2.45720724459669,3.45498416514752,3.41377393438809,3.37657562565041,3.39598442378043,3.45547011599553,0.0784085394971048,0.0589997413670815,-0.000485950848015726,2.44686080112825,0
243,121.5,1,-0.00265410504598014,-0.0211322600132015,-0,-0,11.5084905198058,2.42244923091155,11.2519962736866,2.35676385115583,11.3101007377906,2.34784527145292,11.4439259449672,2.42683646019724,3.45254715594174,3.43141489592853,3.37559888210597,3.39303022133717,3.43317778349016,0.076948273835761,0.0595169346045639,0.0193693724515729,2.42244923091155,0
244,122,1,-0.0156145133183317,0.0745982226856416,-0,0,11.4783925947756,2.41979512586557,11.2630245719625,2.36178497993949,11.4543988117863,2.45470552220512,11.4343694923855,2.42555240309679,3.44351777843268,3.51811600111832,3.37890737158876,3.43631964353589,3.43031084771566,0.0646104068439186,0.00719813489679311,0.0132069307170202,2.41979512586557,0
245,122.5,1,-0.00488404625677638,-0.0133602023709976,-0,0,11.4546699422085,2.40418061254724,11.3203831912284,2.37430798917634,11.8765661824725,2.68242086367744,11.5897488390547,2.48950817267442,3.43640098266255,3.42304078029155,3.39611495736851,3.56296985474175,3.47692465171641,0.0402860252940398,-0.126568872079208,-0.0405236690538668,2.40418061254724,0
246,123,1,-0.0112059347922707,0.0692958954194107,-0,0,11.4224495720932,2.39929656629046,11.3129823882129,2.37673019770116,11.3052679682399,2.29286810225746,11.5040597208607,2.45026008379522,3.42673487162795,3.49603076704736,3.39389471646388,3.39158039047198,3.45121791625821,0.0328401551640778,0.0351544811559741,-0.0244830446302569,2.39929656629046,0
247,123.5,1,0.00147334499270705,-0.0558426775827939,0,-0,11.3950112667557,2.38809063149819,11.3504638804342,2.38591821075176,11.7221670121418,2.58365064895955,11.5848309289904,2.48290099663601,3.41850338002671,3.36266070244391,3.40513916413025,3.51665010364253,3.47544927869713,0.0133642158964582,-0.0981467236158249,-0.0569458986704237,2.38809063149819,0
248,124,1,0.00658095591273481,-0.0422700729323439,-0,-0,11.3645985182272,2.3895639764909,11.3085156092219,2.38209690908488,11.0290106017152,2.15495492076992,11.3865804439973,2.40074772983673,3.40937955546815,3.36710948253581,3.39255468276658,3.30870318051455,3.41597413319918,0.0168248727015698,0.100676374953604,-0.00659457773102634,2.3895639764909,0
249,124.5,1,0.014765248839431,0.1380560741903,-0,0,11.3447829392499,2.39614493240363,11.2844438502397,2.37980789526008,11.1635806054039,2.31755398265972,11.2822353849973,2.3651555553776,3.40343488177498,3.54149095596528,3.3853331550719,3.34907418162116,3.38467061549918,0.0181017267030708,0.0543607001538153,0.0187642662757974,2.39614493240363,0
250,125,1,-0.000142400570716586,0.0393720477695377,-0,-0,11.3374929898786,2.41091018124306,11.3624679430227,2.39385562771463,12.0819111642279,2.85322883139139,11.5487270337999,2.47938080493604,3.40124789696357,3.44061994473311,3.40874038290682,3.62457334926836,3.46461811013997,-0.00749248594325103,-0.223325452304785,-0.0633702131763973,2.41091018124306,0
251,125.5,1,-0.00565515722954255,0.105150948387774,-0,0,11.3471552741581,2.41076778067235,11.3646397596852,2.39672346750708,11.4024946693073,2.34111541256925,11.5197222154798,2.46190095235827,3.40414658224742,3.50929753063519,3.40939192790555,3.42074840079219,3.45591666464393,-0.00524534565812518,-0.0166018185447658,-0.0517700823965139,2.41076778067235,0
252,126,1,-0.0122654754504745,0.0278124011839735,0,-0,11.353776472583,2.40511262344281,11.4054239502648,2.4057108326584,11.7599777192745,2.58762999995727,11.6230617681827,2.50078266069645,3.4061329417749,3.43394534295887,3.42162718507944,3.52799331578234,3.48691853045482,-0.0154942433045417,-0.121860374007442,-0.0807855886799262,2.40511262344281,0
253,126.5,1,-0.00529684980373226,0.0091072071182442,-0,-0,11.3527561542509,2.39284714799233,11.3960982011316,2.40681895652562,11.3553537455153,2.32580701811249,11.5403141516834,2.46219789839044,3.40582684627527,3.41493405339351,3.41882946033948,3.40660612365459,3.46209424550502,-0.0130026140642059,-0.000779277379321375,-0.0562673992297511,2.39284714799233,0
254,127,1,-0.000890272271649123,-0.107586168377467,0,-0,11.339776455968,2.3875502981886,11.3820035316432,2.4064685312874,11.3156648311208,2.34899139233533,11.4544077162221,2.42784722234198,3.40193293679039,3.29434676841292,3.41460105949297,3.39469944933625,3.43632231486664,-0.0126681227025776,0.00723348745413555,-0.0343893780762548,2.3875502981886,0
